Time,Price
2022-05-02 11:22:18,1373.45
2022-05-02 11:22:19,1373
2022-05-02 11:22:20,1372.7
2022-05-02 11:22:21,1373.3
2022-05-02 11:22:22,1372.85
2022-05-02 11:22:23,1373.2
2022-05-02 11:22:24,1372.85
2022-05-02 11:22:25,1372.85
2022-05-02 11:22:26,1372.45
2022-05-02 11:22:27,1372.35
2022-05-02 11:22:28,1372.55
2022-05-02 11:22:29,1372.35
2022-05-02 11:22:30,1372.9
2022-05-02 11:22:31,1373.2
2022-05-02 11:22:32,1373.95
2022-05-02 11:22:33,1373.65
2022-05-02 11:22:34,1374.4
2022-05-02 11:22:35,1374.1
2022-05-02 11:22:37,1374
2022-05-02 11:22:38,1374.5
2022-05-02 11:22:39,1374.55
2022-05-02 11:22:40,1374.4
2022-05-02 11:22:41,1374.15
2022-05-02 11:22:42,1373.95
2022-05-02 11:22:43,1373.65
2022-05-02 11:23:14,1373.45
2022-05-02 11:23:15,1373.55
2022-05-02 11:23:16,1374.15
2022-05-02 11:23:18,1373.45
2022-05-02 11:23:19,1374.05
2022-05-02 11:23:20,1373.9
2022-05-02 11:23:21,1373.6
2022-05-02 11:23:22,1373.6
2022-05-02 11:23:23,1373.55
2022-05-02 11:23:24,1373.85
2022-05-02 11:23:25,1373.85
2022-05-02 11:23:26,1373.85
2022-05-02 11:23:27,1373.4
2022-05-02 11:23:28,1373.4
2022-05-02 11:23:29,1373.4
2022-05-02 11:23:30,1373.05
2022-05-02 11:23:31,1373.35
2022-05-02 11:23:32,1373.1
2022-05-02 11:23:33,1373.2
2022-05-02 11:23:34,1373.2
2022-05-02 11:23:35,1373.3
2022-05-02 11:23:36,1372.55
2022-05-02 11:23:37,1372.45
2022-05-02 11:23:38,1373.15
2022-05-02 11:23:39,1373.1
2022-05-02 11:23:40,1373.3
2022-05-02 11:23:42,1373.2
2022-05-02 11:23:43,1372.6
2022-05-02 11:23:44,1372.6
2022-05-02 11:23:45,1373
2022-05-02 11:23:46,1372.95
2022-05-02 11:23:47,1372.65
2022-05-02 11:23:48,1372.65
2022-05-02 11:23:49,1372.6
2022-05-02 11:23:50,1372
2022-05-02 11:23:51,1371.95
2022-05-02 11:23:52,1372.6
2022-05-02 11:23:53,1372.6
2022-05-02 11:23:54,1372.6
2022-05-02 11:23:55,1372.9
2022-05-02 11:23:56,1372.35
2022-05-02 11:23:57,1372.3
2022-05-02 11:23:58,1372.55
2022-05-02 11:23:59,1372.8
2022-05-02 11:24:00,1372.8
2022-05-02 11:24:01,1372.8
2022-05-02 11:24:02,1372.8
2022-05-02 11:24:03,1372.8
2022-05-02 11:24:04,1372.65
2022-05-02 11:24:05,1372.65
2022-05-02 11:24:06,1372.8
2022-05-02 11:24:07,1372.8
2022-05-02 11:24:08,1372.8
2022-05-02 11:24:09,1372.8
2022-05-02 11:24:10,1372.9
2022-05-02 11:24:11,1372.7
2022-05-02 11:24:12,1372.7
2022-05-02 11:24:13,1372.65
2022-05-02 11:24:14,1372.3
2022-05-02 11:24:45,1373.2
2022-05-02 11:24:46,1373.9
2022-05-02 11:24:47,1373.9
2022-05-02 11:24:48,1374.3
2022-05-02 11:24:49,1374.3
2022-05-02 11:24:50,1373.8
2022-05-02 11:24:51,1374.4
2022-05-02 11:24:52,1374.4
2022-05-02 11:24:53,1374.4
2022-05-02 11:24:54,1373.8
2022-05-02 11:24:55,1374
2022-05-02 11:24:56,1374.05
2022-05-02 11:24:57,1374.05
2022-05-02 11:24:58,1373.9
2022-05-02 11:24:59,1374
2022-05-02 11:25:00,1373.8
2022-05-02 11:25:01,1373.8
2022-05-02 11:25:02,1373.8
2022-05-02 11:25:03,1373.85
2022-05-02 11:25:04,1373.75
2022-05-02 11:25:05,1374
2022-05-02 11:25:06,1374.25
2022-05-02 11:25:07,1374.25
2022-05-02 11:25:08,1373.85
2022-05-02 11:25:09,1374.2
2022-05-02 11:25:10,1374.25
2022-05-02 11:25:11,1373.9
2022-05-02 11:25:12,1374.25
2022-05-02 11:25:13,1374.1
2022-05-02 11:25:14,1374
2022-05-02 11:25:15,1374.1
2022-05-02 11:25:16,1374.1
2022-05-02 11:25:17,1374.3
2022-05-02 11:25:18,1374.1
2022-05-02 11:25:19,1374.1
2022-05-02 11:25:20,1374.25
2022-05-02 11:25:21,1374.25
2022-05-02 11:25:22,1374.1
2022-05-02 11:25:23,1374.2
2022-05-02 11:25:24,1374.85
2022-05-02 11:25:25,1374.65
2022-05-02 11:25:26,1374.3
2022-05-02 11:25:27,1374.85
2022-05-02 11:25:28,1374.8
2022-05-02 11:25:29,1374.2
2022-05-02 11:25:30,1374.3
2022-05-02 11:25:31,1374.85
2022-05-02 11:25:32,1374.85
2022-05-02 11:25:33,1374.3
2022-05-02 11:25:34,1374.3
2022-05-02 11:25:35,1374.35
2022-05-02 11:25:36,1374.65
2022-05-02 11:25:37,1374.5
2022-05-02 11:25:38,1374.5
2022-05-02 11:25:39,1374.7
2022-05-02 11:25:40,1374.55
2022-05-02 11:25:41,1374.55
2022-05-02 11:25:42,1374.55
2022-05-02 11:25:43,1374.6
2022-05-02 11:26:15,1374.6
2022-05-02 11:26:16,1374.75
2022-05-02 11:26:17,1374.7
2022-05-02 11:26:18,1374.75
2022-05-02 11:26:19,1374.7
2022-05-02 11:26:20,1374.7
2022-05-02 11:26:21,1374.7
2022-05-02 11:26:22,1374.7
2022-05-02 11:26:23,1374.75
2022-05-02 11:26:24,1374.7
2022-05-02 11:26:25,1374.7
2022-05-02 11:26:26,1374.75
2022-05-02 11:26:27,1374.75
2022-05-02 11:26:28,1374.7
2022-05-02 11:26:29,1374.7
2022-05-02 11:26:30,1374.7
2022-05-02 11:26:31,1374.75
2022-05-02 11:26:32,1374.85
2022-05-02 11:26:33,1374.85
2022-05-02 11:26:34,1374.75
2022-05-02 11:26:35,1374
2022-05-02 11:26:36,1374.7
2022-05-02 11:26:37,1374.65
2022-05-02 11:26:38,1374.6
2022-05-02 11:26:39,1374.55
2022-05-02 11:26:40,1373.95
2022-05-02 11:26:41,1374.05
2022-05-02 11:26:42,1374.45
2022-05-02 11:26:43,1374.05
2022-05-02 11:26:44,1373.7
2022-05-02 11:26:45,1373.8
2022-05-02 11:26:46,1373.6
2022-05-02 11:26:47,1373.6
2022-05-02 11:26:48,1373.25
2022-05-02 11:26:49,1373.6
2022-05-02 11:26:50,1373.6
2022-05-02 11:26:51,1373.3
2022-05-02 11:26:52,1373.75
2022-05-02 11:26:53,1373.7
2022-05-02 11:26:54,1373.45
2022-05-02 11:26:55,1373.45
2022-05-02 11:26:56,1373.05
2022-05-02 11:26:57,1373.05
2022-05-02 11:26:58,1372.9
2022-05-02 11:26:59,1372.95
2022-05-02 11:27:00,1372.95
2022-05-02 11:27:01,1372.65
2022-05-02 11:27:02,1372.85
2022-05-02 11:27:03,1372.85
2022-05-02 11:27:04,1372.7
2022-05-02 11:27:05,1373
2022-05-02 11:27:06,1372.8
2022-05-02 11:27:07,1372.75
2022-05-02 11:27:08,1372.7
2022-05-02 11:27:09,1372.7
2022-05-02 11:27:10,1372.45
2022-05-02 11:27:11,1372.1
2022-05-02 11:27:12,1372.5
2022-05-02 11:27:13,1372
2022-05-02 11:27:14,1372
2022-05-02 11:27:44,1374.15
2022-05-02 11:27:45,1374.45
2022-05-02 11:27:46,1374.1
2022-05-02 11:27:47,1374.05
2022-05-02 11:27:48,1374.65
2022-05-02 11:27:49,1374.65
2022-05-02 11:27:50,1374.7
2022-05-02 11:27:51,1374.65
2022-05-02 11:27:52,1374.65
2022-05-02 11:27:53,1374.65
2022-05-02 11:27:54,1374.55
2022-05-02 11:27:55,1374.75
2022-05-02 11:27:56,1374.85
2022-05-02 11:27:57,1374.8
2022-05-02 11:27:58,1374.85
2022-05-02 11:27:59,1374.85
2022-05-02 11:28:00,1374.8
2022-05-02 11:28:01,1375.25
2022-05-02 11:28:02,1375.2
2022-05-02 11:28:03,1375.45
2022-05-02 11:28:05,1375.3
2022-05-02 11:28:06,1375.3
2022-05-02 11:28:07,1375.2
2022-05-02 11:28:08,1375.4
2022-05-02 11:28:09,1375.4
2022-05-02 11:28:10,1375.4
2022-05-02 11:28:11,1375.4
2022-05-02 11:28:12,1375.4
2022-05-02 11:28:13,1375.4
2022-05-02 11:28:14,1375.55
2022-05-02 11:28:15,1375.45
2022-05-02 11:28:16,1375.45
2022-05-02 11:28:17,1375.45
2022-05-02 11:28:18,1375.7
2022-05-02 11:28:19,1375.45
2022-05-02 11:28:20,1375.5
2022-05-02 11:28:21,1375
2022-05-02 11:28:22,1374.9
2022-05-02 11:28:23,1374.6
2022-05-02 11:28:24,1374.8
2022-05-02 11:28:25,1374.75
2022-05-02 11:28:26,1374.75
2022-05-02 11:28:27,1374.35
2022-05-02 11:28:28,1374.45
2022-05-02 11:28:29,1374.5
2022-05-02 11:28:30,1373.85
2022-05-02 11:28:31,1373.85
2022-05-02 11:28:32,1373.5
2022-05-02 11:28:33,1373.4
2022-05-02 11:28:35,1373.55
2022-05-02 11:28:36,1373.55
2022-05-02 11:28:37,1373.4
2022-05-02 11:28:38,1373.25
2022-05-02 11:28:39,1373.5
2022-05-02 11:28:40,1373.5
2022-05-02 11:28:41,1373.5
2022-05-02 11:28:42,1373.5
2022-05-02 11:28:43,1373.4
2022-05-02 11:28:44,1373.55
2022-05-02 11:28:45,1373.45
2022-05-02 11:28:46,1373.6
2022-05-02 11:28:47,1373.5
2022-05-02 11:28:48,1373.8
2022-05-02 11:28:49,1373.6
2022-05-02 11:28:50,1373.45
2022-05-02 11:28:51,1373.4
2022-05-02 11:28:52,1373.05
2022-05-02 11:28:54,1373.6
2022-05-02 11:28:55,1373.55
2022-05-02 11:28:56,1373
2022-05-02 11:28:57,1373
2022-05-02 11:28:58,1373.1
2022-05-02 11:28:59,1373.45
2022-05-02 11:29:00,1373.2
2022-05-02 11:29:01,1373.55
2022-05-02 11:29:02,1373.55
2022-05-02 11:29:03,1373.35
2022-05-02 11:29:04,1373.25
2022-05-02 11:29:05,1373.25
2022-05-02 11:29:06,1373.35
2022-05-02 11:29:07,1373.35
2022-05-02 11:29:08,1373
2022-05-02 11:29:09,1373
2022-05-02 11:29:10,1373.3
2022-05-02 11:29:11,1373.05
2022-05-02 11:29:12,1373
2022-05-02 11:29:13,1373.25
2022-05-02 11:29:14,1373.45
2022-05-02 11:29:15,1373.35
2022-05-02 11:29:16,1373.5
2022-05-02 11:29:17,1373.75
2022-05-02 11:29:18,1373.7
2022-05-02 11:29:19,1373.75
2022-05-02 11:29:20,1373.8
2022-05-02 11:29:21,1373.75
2022-05-02 11:29:22,1374.3
2022-05-02 11:29:23,1374.35
2022-05-02 11:29:24,1374.05
2022-05-02 11:29:25,1374.25
2022-05-02 11:29:26,1374.3
2022-05-02 11:29:27,1373.85
2022-05-02 11:29:28,1374.7
2022-05-02 11:29:29,1374.7
2022-05-02 11:29:30,1374.15
2022-05-02 11:29:31,1374.15
2022-05-02 11:29:32,1373.85
2022-05-02 11:29:33,1374.55
2022-05-02 11:29:34,1374
2022-05-02 11:29:35,1374.15
2022-05-02 11:29:36,1374.25
2022-05-02 11:29:38,1374
2022-05-02 11:29:39,1374.25
2022-05-02 11:29:40,1374.05
2022-05-02 11:29:41,1374
2022-05-02 11:29:42,1374
2022-05-02 11:29:43,1374
2022-05-02 11:29:44,1374.45
2022-05-02 11:30:14,1372.7
2022-05-02 11:30:15,1372.3
2022-05-02 11:30:16,1372.65
2022-05-02 11:30:17,1373.05
2022-05-02 11:30:18,1373.2
2022-05-02 11:30:19,1373.2
2022-05-02 11:30:20,1372.85
2022-05-02 11:30:21,1373.25
2022-05-02 11:30:22,1372.7
2022-05-02 11:30:23,1373.25
2022-05-02 11:30:24,1373.25
2022-05-02 11:30:25,1373.25
2022-05-02 11:30:26,1373.2
2022-05-02 11:30:27,1373.5
2022-05-02 11:30:28,1373.55
2022-05-02 11:30:29,1373.25
2022-05-02 11:30:30,1373
2022-05-02 11:30:31,1373
2022-05-02 11:30:32,1373
2022-05-02 11:30:33,1373
2022-05-02 11:30:34,1372.95
2022-05-02 11:30:35,1372.95
2022-05-02 11:30:36,1373.3
2022-05-02 11:30:37,1373.3
2022-05-02 11:30:38,1373.45
2022-05-02 11:30:39,1373.45
2022-05-02 11:30:40,1373.5
2022-05-02 11:30:41,1373.5
2022-05-02 11:30:42,1373.6
2022-05-02 11:30:43,1373.6
2022-05-02 11:31:14,1373.6
2022-05-02 11:31:15,1373.55
2022-05-02 11:31:16,1373.5
2022-05-02 11:31:17,1374
2022-05-02 11:31:18,1373.95
2022-05-02 11:31:19,1373.95
2022-05-02 11:31:20,1373.5
2022-05-02 11:31:21,1373.75
2022-05-02 11:31:22,1373.9
2022-05-02 11:31:23,1373.9
2022-05-02 11:31:24,1373.9
2022-05-02 11:31:25,1373.9
2022-05-02 11:31:26,1373.85
2022-05-02 11:31:27,1373.75
2022-05-02 11:31:28,1373.75
2022-05-02 11:31:29,1373.75
2022-05-02 11:31:30,1373.75
2022-05-02 11:31:31,1373.7
2022-05-02 11:31:32,1373.75
2022-05-02 11:31:33,1373.7
2022-05-02 11:31:34,1373.55
2022-05-02 11:31:35,1373.7
2022-05-02 11:31:36,1373.1
2022-05-02 11:31:37,1373.1
2022-05-02 11:31:38,1373.65
2022-05-02 11:31:39,1373.6
2022-05-02 11:31:40,1373.4
2022-05-02 11:31:41,1373.6
2022-05-02 11:31:43,1373
2022-05-02 11:31:44,1373
2022-05-02 11:32:15,1373.1
2022-05-02 11:32:16,1373.1
2022-05-02 11:32:17,1373.25
2022-05-02 11:32:18,1373.15
2022-05-02 11:32:19,1372.7
2022-05-02 11:32:21,1372.9
2022-05-02 11:32:22,1372.4
2022-05-02 11:32:23,1372.9
2022-05-02 11:32:24,1372.4
2022-05-02 11:32:25,1372.75
2022-05-02 11:32:26,1372.4
2022-05-02 11:32:27,1372.65
2022-05-02 11:32:28,1372.75
2022-05-02 11:32:29,1372.65
2022-05-02 11:32:30,1372.65
2022-05-02 11:32:31,1372.65
2022-05-02 11:32:32,1372.15
2022-05-02 11:32:34,1372.65
2022-05-02 11:32:35,1372.9
2022-05-02 11:32:36,1372.55
2022-05-02 11:32:37,1372.5
2022-05-02 11:32:38,1372.55
2022-05-02 11:32:39,1372.9
2022-05-02 11:32:40,1372.85
2022-05-02 11:32:41,1372.85
2022-05-02 11:32:42,1372.5
2022-05-02 11:32:43,1372.6
2022-05-02 11:32:44,1372.65
2022-05-02 11:33:14,1372.35
2022-05-02 11:33:16,1372.7
2022-05-02 11:33:17,1372.45
2022-05-02 11:33:18,1372.25
2022-05-02 11:33:19,1372.25
2022-05-02 11:33:20,1372.7
2022-05-02 11:33:21,1372.3
2022-05-02 11:33:22,1372.35
2022-05-02 11:33:23,1372.35
2022-05-02 11:33:25,1372.5
2022-05-02 11:33:26,1372.5
2022-05-02 11:33:27,1372.5
2022-05-02 11:33:28,1372.5
2022-05-02 11:33:30,1372.5
2022-05-02 11:33:31,1372.65
2022-05-02 11:33:32,1372.5
2022-05-02 11:33:33,1372.7
2022-05-02 11:33:34,1372.7
2022-05-02 11:33:35,1372.65
2022-05-02 11:33:36,1372.7
2022-05-02 11:33:37,1372.7
2022-05-02 11:33:38,1372.65
2022-05-02 11:33:39,1372.65
2022-05-02 11:33:41,1372.65
2022-05-02 11:33:42,1372.65
2022-05-02 11:33:43,1372.7
2022-05-02 11:34:14,1372.9
2022-05-02 11:34:15,1373.3
2022-05-02 11:34:16,1373.5
2022-05-02 11:34:17,1373.3
2022-05-02 11:34:18,1373.4
2022-05-02 11:34:20,1373.45
2022-05-02 11:34:21,1373.5
2022-05-02 11:34:22,1373.5
2022-05-02 11:34:23,1373.5
2022-05-02 11:34:24,1374
2022-05-02 11:34:26,1373.6
2022-05-02 11:34:27,1373.6
2022-05-02 11:34:28,1374
2022-05-02 11:34:29,1373.65
2022-05-02 11:34:30,1374
2022-05-02 11:34:31,1374.45
2022-05-02 11:34:32,1374.15
2022-05-02 11:34:33,1374.15
2022-05-02 11:34:34,1374.15
2022-05-02 11:34:35,1374.15
2022-05-02 11:34:36,1374.45
2022-05-02 11:34:37,1374.2
2022-05-02 11:34:38,1374.45
2022-05-02 11:34:39,1374.35
2022-05-02 11:34:40,1374.45
2022-05-02 11:34:41,1374.45
2022-05-02 11:34:42,1374.45
2022-05-02 11:34:43,1374.7
2022-05-02 11:34:45,1374.7
2022-05-02 11:34:46,1374.7
2022-05-02 11:34:47,1374.8
2022-05-02 11:34:48,1374.75
2022-05-02 11:34:50,1374.7
2022-05-02 11:34:51,1374.7
2022-05-02 11:34:52,1374.65
2022-05-02 11:34:53,1374.95
2022-05-02 11:34:54,1374.8
2022-05-02 11:34:55,1374.7
2022-05-02 11:34:56,1374.75
2022-05-02 11:34:57,1374.7
2022-05-02 11:34:58,1374.75
2022-05-02 11:34:59,1374.7
2022-05-02 11:35:00,1374.3
2022-05-02 11:35:01,1374.15
2022-05-02 11:35:02,1374.3
2022-05-02 11:35:03,1374
2022-05-02 11:35:04,1374.1
2022-05-02 11:35:05,1374
2022-05-02 11:35:06,1374
2022-05-02 11:35:07,1374.25
2022-05-02 11:35:09,1374
2022-05-02 11:35:10,1374.15
2022-05-02 11:35:11,1374.35
2022-05-02 11:35:12,1374.35
2022-05-02 11:35:13,1374.05
2022-05-02 11:35:14,1374.4
2022-05-02 11:35:44,1375
2022-05-02 11:35:45,1375
2022-05-02 11:35:46,1374.75
2022-05-02 11:35:47,1375
2022-05-02 11:35:48,1374.9
2022-05-02 11:35:50,1375
2022-05-02 11:35:51,1374.95
2022-05-02 11:35:52,1374.9
2022-05-02 11:35:53,1374.95
2022-05-02 11:35:54,1374.9
2022-05-02 11:35:55,1374.85
2022-05-02 11:35:56,1374.8
2022-05-02 11:35:57,1374.5
2022-05-02 11:35:58,1374.5
2022-05-02 11:35:59,1374.85
2022-05-02 11:36:00,1374.8
2022-05-02 11:36:01,1374.8
2022-05-02 11:36:02,1374.8
2022-05-02 11:36:03,1374.75
2022-05-02 11:36:04,1374.55
2022-05-02 11:36:05,1374.75
2022-05-02 11:36:06,1374.75
2022-05-02 11:36:07,1374.55
2022-05-02 11:36:08,1374.65
2022-05-02 11:36:09,1374.65
2022-05-02 11:36:10,1374.7
2022-05-02 11:36:12,1374.55
2022-05-02 11:36:13,1374.5
2022-05-02 11:36:14,1374.75
2022-05-02 11:36:15,1374.8
2022-05-02 11:36:16,1374.8
2022-05-02 11:36:17,1375
2022-05-02 11:36:18,1374.8
2022-05-02 11:36:19,1374.8
2022-05-02 11:36:20,1375.2
2022-05-02 11:36:21,1375.35
2022-05-02 11:36:22,1376
2022-05-02 11:36:23,1375.7
2022-05-02 11:36:24,1375.7
2022-05-02 11:36:25,1376
2022-05-02 11:36:26,1376.2
2022-05-02 11:36:27,1376.25
2022-05-02 11:36:28,1376.55
2022-05-02 11:36:29,1376.75
2022-05-02 11:36:30,1376.75
2022-05-02 11:36:31,1376.9
2022-05-02 11:36:32,1376.9
2022-05-02 11:36:33,1376.35
2022-05-02 11:36:34,1376
2022-05-02 11:36:35,1375.75
2022-05-02 11:36:36,1375.75
2022-05-02 11:36:37,1375.1
2022-05-02 11:36:38,1375.45
2022-05-02 11:36:39,1375
2022-05-02 11:36:40,1374.95
2022-05-02 11:36:41,1374.8
2022-05-02 11:36:42,1374.8
2022-05-02 11:36:43,1374.1
2022-05-02 11:37:15,1376.5
2022-05-02 11:37:16,1376.4
2022-05-02 11:37:17,1376.4
2022-05-02 11:37:18,1376.5
2022-05-02 11:37:19,1376.2
2022-05-02 11:37:20,1376.4
2022-05-02 11:37:21,1376.2
2022-05-02 11:37:22,1376.2
2022-05-02 11:37:23,1376.2
2022-05-02 11:37:24,1376.2
2022-05-02 11:37:25,1376.05
2022-05-02 11:37:26,1376.1
2022-05-02 11:37:27,1376.05
2022-05-02 11:37:28,1376.05
2022-05-02 11:37:29,1375.85
